OBJECTID,Damage,Street Number,Street Name,Street Type,City,State,Zip Code,County,Incident Name,APN,Year Built,Address,GLOBALID,Latitude,Longitude,x,y
101325,Destroyed (>50%),423,W Mendocino ,Street,Altadena,CA,91001,Los Angeles,Eaton,5829034001,1923,"423 W MENDOCINO ST, ALTADENA, CA 91001",5ed1907f-1f54-42eb-bd73-0ef8abeeef26,34.1942149,-118.1570628,-13153184.07,4054910.246
101326,No Damage,1899,E Homewood,Drive,Altadena,CA,91001,Los Angeles,Eaton,5857031011,1940,"1899 HOMEWOOD DR, ALTADENA, CA 91001",f5aa2662-7663-4e59-b12a-0f14151283d8,34.1893597,-118.1116366,-13148127.24,4054256.84
101327,Destroyed (>50%),3314,Mount Curve,Avenue,Altadena,CA,91001,Los Angeles,Eaton,5842013001,1932,"3314 N MOUNT CURVE AVE, ALTADENA, CA 91001",6207e0eb-1319-42ff-892c-0f1d41c8926a,34.2007225,-118.1277356,-13149919.37,4055786.105
101328,No Damage,2253,Kinclair,Drive,Pasadena,CA,91107,Los Angeles,Eaton,5860038002,1975,"2253 KINCLAIR DR, PASADENA, CA 91107",20260e36-5f57-4e1d-9127-0f4fc04b605d,34.1809981,-118.0907777,-13145805.24,4053131.617
101329,Destroyed (>50%),3552,Fair Oaks,Avenue,Altadena,CA,91001,Los Angeles,Eaton,5831012002,1947,"3552 FAIR OAKS AVE, ALTADENA, CA 91001",7e5a1eac-aeac-4dc3-961e-0f730a18e1b9,34.2054451,-118.1421324,-13151522.02,4056421.758
101330,Minor (10-25%),3670,Ranch Top,Road,Pasadena,CA,91107,Los Angeles,Eaton,5760030019,1981,"3670 RANCH TOP RD, PASADENA, CA 91107",06ec466e-960b-4eea-a4b3-0fa2a3ed5f32,34.1748636,-118.0729958,-13143825.76,4052306.166
101331,Affected (1-9%),2111,Sinaloa,Avenue,Altadena,CA,91001,Los Angeles,Eaton,5847025006,1951,"2111 SINALOA AVE, ALTADENA, CA 91001",ae2dc42d-6e61-4430-aac9-0fc1bf7d9865,34.1821467,-118.1159018,-13148602.04,4053286.18
101332,Destroyed (>50%),3544,N Canon,Boulevard,Altadena,CA,0,Los Angeles,Eaton,5843002902,,None,cc0d14ee-d4aa-4d3a-9222-0ffc9b3ce432,34.2049512,-118.1349912,-13150727.06,4056355.273
101333,No Damage,2040,Sinaloa,Avenue,Altadena,CA,91001,Los Angeles,Eaton,5847032003,1947,"2040 SINALOA AVE, ALTADENA, CA 91001",e8ca9f77-2b6d-4cd7-85c2-100ec8b0c3cf,34.1809992,-118.1151891,-13148522.7,4053131.765
101334,No Damage,2220,Winrock ,Avenue,Altadena,CA,91001,Los Angeles,Eaton,5847024053,1955,"2220 WINROCK AVE, ALTADENA, CA 91001",18f4f111-9321-4f7e-91c9-10122da8cf7b,34.1842367,-118.1172945,-13148757.08,4053567.429
101335,No Damage,1680,Woodglen ,Lane,Altadena,CA,91001,Los Angeles,Eaton,5843024011,1953,"1680 WOODGLEN LN, ALTADENA, CA 91001",c8615120-3bc7-4c38-bf74-10323a7be779,34.1954326,-118.11541,-13148547.3,4055074.139
101336,No Damage,4092,Park Vista,Drive,Pasadena,CA,91107,Los Angeles,Eaton,5760026031,1970,"4092 PARK VISTA DR, PASADENA, CA 91107",08ef62f6-7dce-4e22-bf5d-103f5eb61ee7,34.1749073,-118.0667093,-13143125.96,4052312.047
101337,Destroyed (>50%),1734,Mendocino ,Street,Altadena,CA,,Los Angeles,Eaton,5846022046,1950,"1734 E MENDOCINO ST, ALTADENA, CA 91001",48ceb78e-d679-43f2-baa2-10584bf07205,34.1855198,-118.1147854,-13148477.76,4053740.09
101338,Destroyed (>50%),3490,Fair Oaks,Avenue,Altadena,CA,91001,Los Angeles,Eaton,5831013009,1947,"3490 FAIR OAKS AVE, ALTADENA, CA 91001",7e2778aa-abc0-4739-97c3-10a6f4c1bca8,34.2043653,-118.1425411,-13151567.52,4056276.42
101339,No Damage,3123,E Villa Knolls,Drive,Pasadena,CA,91107,Los Angeles,Eaton,5860041007,1973,"3123 E VILLA KNOLLS DR, PASADENA, CA 91107",8c2858ee-9b98-458b-919c-10e422483a0d,34.1702392,-118.0867324,-13145354.92,4051683.968
101340,Destroyed (>50%),1495,Rivera,Drive,Pasadena,CA,91107,Los Angeles,Eaton,5759008003,1956,"1495 RIVIERA DR, PASADENA, CA 91107",039fad3c-c8e6-409f-9400-113e4a52f374,34.172129,-118.0749617,-13144044.61,4051938.227
101341,No Damage,1710,Mendocino ,Street,Altadena,CA,91001,Los Angeles,Eaton,5846022048,1952,"1710 E MENDOCINO ST, ALTADENA, CA 91001",82a1e9e1-8c71-4dec-87ea-11578bd137b4,34.1856875,-118.1153725,-13148543.12,4053762.656
101342,No Damage,1750,Vistillas ,Road,Altadena,CA,91001,Los Angeles,Eaton,5847032035,1926,"1750 VISTILLAS RD, ALTADENA, CA 91001",c7a9d298-11cc-40ea-a454-116a33d7d3d8,34.181251,-118.1144986,-13148445.84,4053165.657
101343,No Damage,590,W Harriet,Street,Altadena,CA,91001,Los Angeles,Eaton,5828010035,1966,"590 W HARRIET ST, ALTADENA, CA 91001",d705e1b5-aa0a-4f5f-9cf0-1174f3456c09,34.1938563,-118.1609674,-13153618.72,4054861.988
101344,No Damage,1774,Vistillas ,Road,Altadena,CA,91001,Los Angeles,Eaton,5847032032,1935,"1774 VISTILLAS RD, ALTADENA, CA 91001",02c68b29-2f9f-4613-a24d-11758584d6f8,34.1812325,-118.1139905,-13148389.28,4053163.161
101345,Destroyed (>50%),467,Devirian,Place,Altadena,CA,91001,Los Angeles,Eaton,5829021028,1943,"467 DEVIRIAN PL, ALTADENA, CA 91001",76859cc4-09ca-43af-8b0f-11ad697c5d42,34.196217,-118.1570909,-13153187.19,4055179.703
101346,Destroyed (>50%),3636,Skylane,Drive,Altadena,CA,91001,Los Angeles,Eaton,5831018021,1960,"3636 SKYLANE DR, ALTADENA, CA 91001",2405a419-35e7-4aaa-b50a-11d03a15899d,34.2064219,-118.1368029,-13150928.74,4056553.237
101347,Destroyed (>50%),503,Devonwood,Road,Altadena,CA,91001,Los Angeles,Eaton,5843001007,1956,"503 DEVONWOOD RD, ALTADENA, CA 91001",66bab1bc-4fcf-4c7b-a33f-11d64b508082,34.2064283,-118.1334714,-13150557.88,4056554.101
101348,Destroyed (>50%),3474,Fair Oaks,Avenue,Altadena,CA,91001,Los Angeles,Eaton,5831013007,1947,"3474 FAIR OAKS AVE, ALTADENA, CA 91001",1ea8147a-3785-45b5-898d-11de3009e4a0,34.2041082,-118.142485,-13151561.27,4056241.802
101349,No Damage,1465,Rivera,Drive,Pasadena,CA,91107,Los Angeles,Eaton,5759008005,1955,"1465 RIVIERA DR, PASADENA, CA 91107",3c6cdc21-5b6e-4edd-b19b-1217138b1fd9,34.1717352,-118.0753172,-13144084.18,4051885.246
101350,Affected (1-9%),205,E Loma Alta,Drive,Altadena,CA,91001,Los Angeles,Eaton,5831015081,1949,"205 E LOMA ALTA DR, ALTADENA, CA 91001",14b27311-7509-41d9-8acb-12398ae64a92,34.204098,-118.1390909,-13151183.44,4056240.44
101351,Destroyed (>50%),3811,Canon,Boulevard,Altadena,CA,91001,Los Angeles,Eaton,5862019001,1969,"3811 CANON BLVD, ALTADENA, CA 91001",b4b40b4f-1d73-40f1-906b-124be9ac0330,34.2078259,-118.1352338,-13150754.07,4056742.225
101352,No Damage,520,Devonwood,Road,Altadena,CA,91001,Los Angeles,Eaton,5843001024,1959,"520 DEVONWOOD RD, ALTADENA, CA 91001",07527242-d954-4722-83c3-12504bd48ebd,34.2060185,-118.1331171,-13150518.44,4056498.937
101353,No Damage,615,Edgeview,Drive,Sierra Madre,CA,91024,Los Angeles,Eaton,5761009004,1951,"615 EDGEVIEW DR, SIERRA MADRE, CA 91024",85470cf2-9363-444e-9d6c-1253292d2b2d,34.1711348,-118.0659245,-13143038.59,4051804.466
101354,No Damage,400,W Altadena,Drive,Altadena,CA,91001,Los Angeles,Eaton,5829019012,1946,"400 W ALTADENA DR, ALTADENA, CA 91001",9bba679a-faf5-416d-9ff5-1258e6eb2013,34.1966353,-118.1553541,-13152993.85,4055236.005
101355,No Damage,1703,Outpost ,Lane,Pasadena,CA,91107,Los Angeles,Eaton,5857035001,1981,"1703 OUTPOST LN, PASADENA, CA 91107",86b525a9-6eed-4eb4-89ef-128fbdb90533,34.176686,-118.0922736,-13145971.76,4052551.39
101356,No Damage,1320,Sierra Madre Villa,Avenue,Pasadena,CA,91107,Los Angeles,Eaton,5759005021,1972,"1320 SIERRA MADRE VILLA AVE, PASADENA, CA 91107",a126c4ab-b7ae-41e8-b3cc-12914d94617a,34.1689933,-118.0806017,-13144672.45,4051516.338
101357,No Damage,765,Woodland ,Drive,Sierra Madre,CA,91024,Los Angeles,Eaton,5763021024,1919,"765 WOODLAND DR, SIERRA MADRE, CA 91024",013481b5-4f0e-46bd-81f4-12a5d3eb9789,34.1741582,-118.0431533,-13140503.71,4052211.262
101358,Destroyed (>50%),415,W Mendocino ,Street,Altadena,CA,91001,Los Angeles,Eaton,5829035018,1923,"415 W MENDOCINO ST, ALTADENA, CA 91001",e0a0e818-5374-4358-9765-12c6ebd26d61,34.1941337,-118.1569193,-13153168.09,4054899.325
101359,No Damage,2017,E Altadena,Drive,Altadena,CA,91001,Los Angeles,Eaton,5857011014,1922,"2017 E ALTADENA DR, ALTADENA, CA 91001",68c6d0a0-dc05-46bb-9ccc-12f166282f43,34.1900616,-118.1096612,-13147907.34,4054351.293
101360,No Damage,275,Churchill ,Road,Sierra Madre,CA,91024,Los Angeles,Eaton,5763011046,1948,"275 CHURCHILL RD, SIERRA MADRE, CA 91024",c3e078a5-9d0b-4e55-8717-1303e567f91c,34.1694605,-118.0472383,-13140958.46,4051579.191
101361,Destroyed (>50%),1688,Mendocino ,Street,Altadena,CA,,Los Angeles,Eaton,5846022050,1950,"1688 E MENDOCINO ST, ALTADENA, CA 91001",4ae05db7-7322-4e5f-b686-1307a86a6edd,34.1855397,-118.1157852,-13148589.06,4053742.767
101362,Destroyed (>50%),603,Devonwood,Road,Altadena,CA,91001,Los Angeles,Eaton,5843001023,2001,"603 DEVONWOOD RD, ALTADENA, CA 91001",3512a422-9c87-44f4-a459-133c2a66fd8f,34.2069365,-118.1329294,-13150497.55,4056622.506
101363,No Damage,1835,Meadowbrook ,Road,Altadena,CA,91001,Los Angeles,Eaton,5846024028,1940,"1835 MEADOWBROOK RD, ALTADENA, CA 91001",124dc3c4-b503-4ac9-9cdf-1393e7d91374,34.183631,-118.1128199,-13148258.97,4053485.92
101364,No Damage,85,E Loma Alta,Drive,Altadena,CA,91001,Los Angeles,Eaton,5831014002,1947,"85 E LOMA ALTA DR, ALTADENA, CA 91001",3b5fb036-d604-4000-b592-13a8b47d9a0a,34.2035595,-118.1414885,-13151450.34,4056167.954
101365,Destroyed (>50%),3502,Hollyslope,Road,Altadena,CA,91001,Los Angeles,Eaton,5831016008,1954,"3502 HOLLYSLOPE RD, ALTADENA, CA 91001",f6815b70-b508-4309-a712-13f8568d3836,34.2053095,-118.1385053,-13151118.25,4056403.501
101366,No Damage,1906,E Altadena ,Drive,Altadena,CA,91001,Los Angeles,Eaton,5857031004,1927,"1906 E ALTADENA DR, ALTADENA, CA 91001",4836ac5f-026c-4064-a1f0-14004fac2e35,34.1899242,-118.1114749,-13148109.25,4054332.801
101367,Destroyed (>50%),181,E Loma Alta,Drive,Altadena,CA,91001,Los Angeles,Eaton,5831015026,1946,"181 E LOMA ALTA DR, ALTADENA, CA 91001",ec367864-21fa-4a18-8a82-140e144dd424,34.2041863,-118.1395371,-13151233.11,4056252.321
101368,Destroyed (>50%),3544,N Canon,Boulevard,Altadena,CA,0,Los Angeles,Eaton,5843002902,,None,0d5fa524-a66a-4fd8-a3f7-140edd3a85c4,34.2046163,-118.134202,-13150639.21,4056310.203
101369,No Damage,1841,E Calaveras ,Street,Altadena,CA,91001,Los Angeles,Eaton,5846023028,1948,"1841 E CALAVERAS ST, ALTADENA, CA 91001",9401714d-3f14-436a-86a8-1465cc145416,34.1844597,-118.1125328,-13148227.01,4053597.426
101370,No Damage,3133,E Villa Knolls,Drive,Pasadena,CA,91107,Los Angeles,Eaton,5860041008,1967,"3133 E VILLA KNOLLS DR, PASADENA, CA 91107",aa2ede2c-2381-4594-bcd1-147f08368c8c,34.1705207,-118.0866833,-13145349.45,4051721.843
101371,Affected (1-9%),925,Parkman,Street,Altadena,CA,91001,Los Angeles,Eaton,5842016003,1937,"925 PARKMAN ST, ALTADENA, CA 91001",bda0ad19-ca28-4762-afee-14bed2f1270c,34.2003163,-118.1302457,-13150198.8,4055731.434
101372,Destroyed (>50%),10,Taos,Road,Altadena,CA,91001,Los Angeles,Eaton,5831013013,1947,"10 TAOS RD, ALTADENA, CA 91001",7382f21b-ba39-469a-b2cf-14c0b653e984,34.2048851,-118.1422435,-13151534.39,4056346.385
101373,Destroyed (>50%),2865,Northaven,Lane,Altadena,CA,91001,Los Angeles,Eaton,5843024006,1954,"2865 NORTHAVEN LN, ALTADENA, CA 91001",91e6732b-d58d-4b46-a03b-14e2423b56cc,34.1947895,-118.116173,-13148632.23,4054987.582
101374,Destroyed (>50%),181,E Loma Alta,Drive,Altadena,CA,91001,Los Angeles,Eaton,5831015026,1946,"181 E LOMA ALTA DR, ALTADENA, CA 91001",b7d9c26a-b300-4b8b-927f-14e6d0643737,34.2041372,-118.1393703,-13151214.55,4056245.713
101375,No Damage,493,Loma Alta,Drive,Altadena,CA,91001,Los Angeles,Eaton,5843003001,1956,"493 E LOMA ALTA DR, ALTADENA, CA 91001",5d942d34-dec1-4acb-8393-155d02bbe82b,34.2041232,-118.1331611,-13150523.34,4056243.829
101376,Destroyed (>50%),3256,N Mount Curve,Avenue,Altadena,CA,91001,Los Angeles,Eaton,5842013025,1958,"3256 N MOUNT CURVE AVE, ALTADENA, CA 91001",e593db36-11f7-41f6-b006-156ee3a4f6b7,34.2000634,-118.1268234,-13149817.83,4055697.393
101377,No Damage,1910,Canyon Close,Drive,Pasadena,CA,91107,Los Angeles,Eaton,5857019048,1953,"1910 CANYON CLOSE RD, PASADENA, CA 91107",0211aaa2-8835-4df7-b72a-156ee9b20b1b,34.1788788,-118.0984348,-13146657.62,4052846.443
101378,No Damage,2659,New York,Drive,Pasadena,CA,91107,Los Angeles,Eaton,5857021016,1944,"2659 NEW YORK DR, PASADENA, CA 91107",db9534b1-cb22-4bef-a29d-1595d191c443,34.1749811,-118.0977205,-13146578.11,4052321.987
101379,Destroyed (>50%),1055,Alta Pine,Drive,Altadena,CA,91001,Los Angeles,Eaton,5842018010,1952,"1055 ALTA PINE DR, ALTADENA, CA 91001",f13b1644-bed2-4604-8870-15d19eb678c9,34.2013753,-118.1274379,-13149886.24,4055873.969
101380,Destroyed (>50%),2925,Wagner ,Court,Altadena,CA,91001,Los Angeles,Eaton,5829022019,1927,"2925 WAGNER CT, ALTADENA, CA 91001",0d81a8a3-eafa-460b-bc21-15da6339c305,34.19565,-118.1553698,-13152995.6,4055103.391
101381,Destroyed (>50%),2892,Winterhaven ,Lane,Altadena,CA,91001,Los Angeles,Eaton,5843024013,1956,"2892 WINTERHAVEN LN, ALTADENA, CA 91001",faf7f511-22c9-4f8e-88cc-15e8fe27b3fd,34.1954959,-118.1165263,-13148671.56,4055082.658
101382,Destroyed (>50%),410,Devirian,Place,Altadena,CA,91001,Los Angeles,Eaton,5829023016,1942,"410 DEVIRIAN PL, ALTADENA, CA 91001",90003d2d-51f4-4158-a15f-15ebe2b3a45c,34.1953885,-118.1561376,-13153081.07,4055068.194
101383,No Damage,2024,Cricklewood ,Other,Pasadena,CA,91107,Los Angeles,Eaton,5860033015,1960,"2024 CRICKLEWOOD PATH, PASADENA, CA 91107",c939c7bd-6717-49d6-8b1d-161dec5621dc,34.1793137,-118.0887149,-13145575.62,4052904.963
101384,Destroyed (>50%),3339,Ellington Villa,Drive,Altadena,CA,91001,Los Angeles,Eaton,5843006017,1957,"3339 ELLINGTON VILLA DR, ALTADENA, CA 91001",179f44ae-f0cb-4e32-b154-164e98e138a1,34.203741,-118.127996,-13149948.37,4056192.39
101385,Destroyed (>50%),1777,Meadowbrook ,Road,Altadena,CA,91001,Los Angeles,Eaton,5846024022,1929,"1777 MEADOWBROOK RD, ALTADENA, CA 91001",e5d04cca-fa39-461b-8259-167013c61d28,34.183789,-118.1140615,-13148397.18,4053507.18
101386,No Damage,2070,Glen Springs,Road,Pasadena,CA,91107,Los Angeles,Eaton,5860037011,1967,"2070 GLEN SPRINGS RD, PASADENA, CA 91107",37d007af-ae25-4b4a-a92c-167616cc7909,34.1797877,-118.0911036,-13145841.52,4052968.74
101387,No Damage,1930,Homewood,Drive,Altadena,CA,91001,Los Angeles,Eaton,5857030004,1926,"1930 HOMEWOOD DR, ALTADENA, CA 91001",63e8df0f-5b2c-4043-be7d-16780f0ee897,34.1889328,-118.1108583,-13148040.6,4054199.39
101388,Destroyed (>50%),3544,N Canon,Boulevard,Altadena,CA,0,Los Angeles,Eaton,5843002902,,None,b8b3046e-28d4-4224-8d29-16b4debb780e,34.204833,-118.1354057,-13150773.2,4056339.369
101389,No Damage,1690,N Altadena,Drive,Altadena,CA,91001,Los Angeles,Eaton,5857021003,1946,"1690 N ALTADENA DR, ALTADENA, CA 91001",02ab903e-9b3c-42a2-bf5c-16b786af9f28,34.1752707,-118.0979681,-13146605.68,4052360.948
101390,No Damage,2056,Skyview,Drive,Altadena,CA,91001,Los Angeles,Eaton,5857011017,1941,"2056 SKYVIEW DR, ALTADENA, CA 91001",95a06511-0a48-41db-a2c4-16bc158c787a,34.1904017,-118.1094273,-13147881.3,4054397.067
101391,No Damage,3340,Calvert,Road,Pasadena,CA,91107,Los Angeles,Eaton,5860032009,1953,"3340 CALVERT RD, PASADENA, CA 91107",841aa0b2-ff00-4290-a180-16be0abde243,34.1638579,-118.0814969,-13144772.1,4050825.423
101392,No Damage,3932,Skycrest,Drive,Pasadena,CA,91107,Los Angeles,Eaton,5760029022,1970,"3932 SKYCREST DR, PASADENA, CA 91107",45a25304-2184-47f2-ac4f-16dad9f94541,34.1734718,-118.0666741,-13143122.04,4052118.9
101393,Destroyed (>50%),3485,Monterosa,Drive,Altadena,CA,91001,Los Angeles,Eaton,5842024044,1964,"3485 MONTEROSA DR, ALTADENA, CA 91001",364d1e3c-0a8b-41ce-897d-16de6d3acb28,34.2034053,-118.1316867,-13150359.21,4056147.2
101394,Destroyed (>50%),3516,Fair Oaks,Avenue,Altadena,CA,91001,Los Angeles,Eaton,5831013012,1948,"3516 FAIR OAKS AVE, ALTADENA, CA 91001",640d797a-d03d-4c1a-b1a6-16e8ef2001f6,34.204739,-118.142152,-13151524.2,4056326.715
101395,No Damage,2958,Lincoln ,Avenue,Altadena,CA,91001,Los Angeles,Eaton,5829023032,1946,"2958 LINCOLN AVE, ALTADENA, CA 91001",9f478a94-67a2-435d-8a9a-17230443e695,34.1963405,-118.1586336,-13153358.93,4055196.324
101396,Destroyed (>50%),3915,Park Vista,Drive,Pasadena,CA,91107,Los Angeles,Eaton,5760029018,1970,"3915 PARK VISTA DR, PASADENA, CA 91107",f517dff5-2c55-43fa-b2ce-1747bad45db2,34.1732418,-118.0672428,-13143185.35,4052087.95
101397,Affected (1-9%),1731,N Altadena,Drive,Altadena,CA,91001,Los Angeles,Eaton,5854009007,1941,"1731 N ALTADENA DR, ALTADENA, CA 91001",0cb3f333-280a-49c4-83bc-178182ce5744,34.175826,-118.0988239,-13146700.94,4052435.666
101398,No Damage,2327,Kinclair,Drive,Pasadena,CA,91107,Los Angeles,Eaton,5860022026,2005,"2327 KINCLAIR DR, PASADENA, CA 91107",a1978410-51c6-4673-a299-1789dc4a66ee,34.1826951,-118.0899031,-13145707.88,4053359.975
101399,Minor (10-25%),1724,Midwick,Drive,Altadena,CA,91001,Los Angeles,Eaton,5846022025,1948,"1724 MIDWICK DR, ALTADENA, CA 91001",ea5ef1ee-be63-41d0-9922-179d58ec088b,34.1849171,-118.1147507,-13148473.91,4053658.987
101400,Destroyed (>50%),969,E Mount Curve,Avenue,Altadena,CA,91001,Los Angeles,Eaton,5842017021,1924,"969 E MOUNT CURVE AVE, ALTADENA, CA 91001",09f45578-d3c5-45a5-8048-17b13e973e46,34.2011289,-118.1292178,-13150084.38,4055840.808
101401,Destroyed (>50%),2783,Eaton Canyon,Drive,Pasadena,CA,0,Los Angeles,Eaton,5857020920,,None,c341ffb9-339d-479e-8a54-17f4fa44ed8c,34.1766859,-118.0935986,-13146119.26,4052551.371
101402,No Damage,1200,Hartwood Point,Drive,Pasadena,CA,91107,Los Angeles,Eaton,5860026024,2002,"1200 HARTWOOD POINT DR, PASADENA, CA 91107",ffe4510d-a78f-4619-a165-181400515257,34.1662548,-118.0835421,-13144999.78,4051147.884
101403,No Damage,2250,Kinclair,Drive,Pasadena,CA,91107,Los Angeles,Eaton,5860038025,1995,"2250 KINCLAIR DR, PASADENA, CA 91107",61856571-67ca-4186-86dc-1816743dfaf3,34.1813816,-118.0904183,-13145765.24,4053183.231
101404,No Damage,2312,Kinclair,Drive,Pasadena,CA,91107,Los Angeles,Eaton,5860002009,2003,"2312 KINCLAIR DR, PASADENA, CA 91107",021f9108-68f9-4041-9ab1-1836455cd797,34.1819123,-118.0903829,-13145761.3,4053254.633
101405,Destroyed (>50%),415,W Mendocino ,Street,Altadena,CA,91001,Los Angeles,Eaton,5829035018,1923,"415 W MENDOCINO ST, ALTADENA, CA 91001",995a9734-7ddf-4e8e-9e78-1861431056cf,34.1942438,-118.1568385,-13153159.09,4054914.138
101406,Destroyed (>50%),4077,Park Vista,Drive,Pasadena,CA,91107,Los Angeles,Eaton,5760026025,1973,"4077 PARK VISTA DR, PASADENA, CA 91107",64ec3764-6a7e-421f-b0ac-1869f88fcc8c,34.1744375,-118.0665988,-13143113.66,4052248.838
101407,Destroyed (>50%),591,E Mount Curve,Avenue,Altadena,CA,91001,Los Angeles,Eaton,5842022008,1952,"591 E MOUNT CURVE AVE, ALTADENA, CA 91001",38080848-1e42-4a59-adc2-18b6ecd241ec,34.2015012,-118.131739,-13150365.03,4055890.916
101408,No Damage,1791,N Altadena,Drive,Altadena,CA,91001,Los Angeles,Eaton,5854010031,1941,"1791 N ALTADENA DR, ALTADENA, CA 91001",78a1aebd-a466-4f07-8a25-18c4c8bca8f3,34.1767876,-118.0990303,-13146723.91,4052565.052
101409,Destroyed (>50%),376,W Altadena,Drive,Altadena,CA,91001,Los Angeles,Eaton,5829019031,1964,"376 W ALTADENA DR, ALTADENA, CA 91001",2044b769-d466-4268-89fc-18e34537142a,34.1966701,-118.1548082,-13152933.08,4055240.691
101410,No Damage,1787,Sonoma,Drive,Altadena,CA,91001,Los Angeles,Eaton,5847032010,1936,"1787 SONOMA DR, ALTADENA, CA 91001",db3a843c-49c5-47c9-ab01-18ef0f880a9f,34.1809346,-118.1137999,-13148368.06,4053123.08
101411,Destroyed (>50%),3319,Villa Grove,Drive,Altadena,CA,91001,Los Angeles,Eaton,5843006021,1923,"3319 VILLA GROVE DR, ALTADENA, CA 91001",cca9b4b7-b72c-4d4a-8a1a-1905ea224af0,34.2030496,-118.1290426,-13150064.87,4056099.317
101412,No Damage,2065,E Altadena ,Drive,Altadena,CA,91001,Los Angeles,Eaton,5857012001,1916,"2065 E ALTADENA DR, ALTADENA, CA 91001",e62e33e6-2527-4ee6-a115-19356616b83b,34.189935,-118.108834,-13147815.26,4054334.264
101413,Destroyed (>50%),2874,Winterhaven,Lane,Altadena,CA,91001,Los Angeles,Eaton,5843024008,1954,"2874 WINTERHAVEN LN, ALTADENA, CA 91001",d7629406-8758-4707-81b5-19523cbe0919,34.195217,-118.1167248,-13148693.65,4055045.114
101414,No Damage,956,E Mount Curve,Avenue,Altadena,CA,91001,Los Angeles,Eaton,5842016021,1937,"956 E MOUNT CURVE AVE, ALTADENA, CA 91001",09aa3dac-89b3-45cc-9195-196d83e99b01,34.2007333,-118.1296483,-13150132.3,4055787.557
101415,No Damage,1757,Vistillas ,Road,Altadena,CA,91001,Los Angeles,Eaton,5847033027,1924,"1757 VISTILLAS RD, ALTADENA, CA 91001",af4d6a46-9f2b-4784-b963-1995f7140453,34.1817281,-118.1143538,-13148429.72,4053229.855
101416,No Damage,1793,La Paz,Road,Altadena,CA,91001,Los Angeles,Eaton,5847034012,1929,"1793 LA PAZ RD, ALTADENA, CA 91001",91ac62fd-8d6d-4403-80d7-19a46ecc1ae2,34.1826975,-118.1136645,-13148352.98,4053360.297
101417,Destroyed (>50%),1570,Carriage House,Road,Pasadena,CA,91107,Los Angeles,Eaton,5760029012,1959,"1570 CARRIAGE HOUSE RD, PASADENA, CA 91107",f17c6acb-2792-4013-862f-19aa27f647a6,34.1737088,-118.0685829,-13143334.53,4052150.797
101418,Destroyed (>50%),3236,Arrowhead ,Court,Altadena,CA,91001,Los Angeles,Eaton,5842022007,1947,"3236 ARROWHEAD CT, ALTADENA, CA 91001",6c8767e2-2b47-469f-8e15-19d1916b7339,34.2017065,-118.1315072,-13150339.23,4055918.55
101419,No Damage,1804,La Paz,Road,Altadena,CA,91001,Los Angeles,Eaton,5847033009,1924,"1804 LA PAZ RD, ALTADENA, CA 91001",97c33bf8-f16a-4ecc-b410-1a038340f069,34.1820109,-118.1133244,-13148315.13,4053267.912
101420,Destroyed (>50%),3571,Canon,Boulevard,Altadena,CA,91001,Los Angeles,Eaton,5831018006,1928,"3571 CANON BLVD, ALTADENA, CA 91001",da008f66-3c01-4bd6-9916-1a0be774a14d,34.2054688,-118.1360402,-13150843.84,4056424.944
101421,Destroyed (>50%),3556,N Canon,Boulevard,Altadena,CA,91001,Los Angeles,Eaton,5843002018,1981,"3556 CANON BLVD, ALTADENA, CA 91001",f006b0bd-b5a4-482f-bd68-1a134261664c,34.2054036,-118.1346118,-13150684.83,4056416.168
101422,Destroyed (>50%),10,Taos,Road,Altadena,CA,91001,Los Angeles,Eaton,5831013013,1947,"10 TAOS RD, ALTADENA, CA 91001",1de23dd9-7e5c-469f-aed1-1a4be983c703,34.2048819,-118.1420805,-13151516.25,4056345.951
101423,Destroyed (>50%),1751,La Paz,Road,Altadena,CA,91001,Los Angeles,Eaton,5847034007,1925,"1751 LA PAZ RD, ALTADENA, CA 91001",c6bc7ba0-4939-450c-b613-1a91c40489bf,34.1828402,-118.1145535,-13148451.95,4053379.494
101424,Destroyed (>50%),3615,McNally,Avenue,Altadena,CA,91001,Los Angeles,Eaton,5831012008,1947,"3615 MCNALLY AVE, ALTADENA, CA 91001",380ab076-9e5d-4114-a16e-1a928179be1d,34.2058883,-118.1414008,-13151440.58,4056481.409
101425,Affected (1-9%),1796,Mendocino,Street,Altadena,CA,91001,Los Angeles,Eaton,5846023059,1950,"1796 E MENDOCINO ST, ALTADENA, CA 91001",1fe4c4eb-8f02-4251-8487-1aaa27e14d25,34.1856968,-118.1135601,-13148341.36,4053763.912
101426,Affected (1-9%),1465,Valley View,Avenue,Pasadena,CA,91107,Los Angeles,Eaton,5759031010,1956,"1465 VALLEY VIEW AVE, PASADENA, CA 91107",c79c30a1-9ff4-4f16-9fe7-1ae05ef90b63,34.1718449,-118.0714246,-13143650.86,4051900.005
